group	feature	mean	var	cv	zero_prop
scdrs_T	13_108207439_108218368	0.055	0.07530837	4.9895215	0.9516666666666667
scdrs_T	13_108218379_108234255	0.11	0.11123346	3.031971	0.8966666666666666
scdrs_T	13_108251240_108308484	0.085	0.09777508	3.678707	0.9233333333333333
scdrs_T	13_108335354_108448316	0.0033333334	0.0033221978	17.291553	0.9966666666666667
scdrs_T	13_108596152_109208007	0.07333333	0.07462263	3.725065	0.93
scdrs_T	13_109269634_109273838	0.0	0.0	0.0	1.0
scdrs_T	13_109281973_109287733	0.0	0.0	0.0	1.0
scdrs_T	13_109310135_109311773	0.0	0.0	0.0	1.0
scdrs_T	13_109400696_109401641	0.0	0.0	0.0	1.0
scdrs_T	13_109728282_109730007	0.0	0.0	0.0	1.0
scdrs_T	13_109752698_109808252	0.52666664	0.6259528	1.502225	0.6233333333333333
scdrs_T	13_109984858_109986565	0.0	0.0	0.0	1.0
scdrs_T	13_109988097_110057331	0.0033333334	0.0033222	17.29156	0.9966666666666667
scdrs_T	13_110148963_110513027	0.42333335	0.43079066	1.5504246	0.66
scdrs_T	13_110523066_110561733	0.21333334	0.20782085	2.136908	0.805
scdrs_T	13_110613082_110639993	0.17	0.16776696	2.4093742	0.8416666666666667
scdrs_T	13_110641412_110723339	0.23666666	0.26398847	2.1709778	0.8
scdrs_T	13_110809676_110813084	0.0016666667	0.0016638911	24.474491	0.9983333333333333
scdrs_T	13_110863987_110870251	0.0	0.0	0.0	1.0
scdrs_T	13_110878540_110915069	0.41833332	0.48999542	1.673299	0.6783333333333333
scdrs_T	13_110916004_110917827	0.0	0.0	0.0	1.0
scdrs_T	13_111095838_111103097	0.0	0.0	0.0	1.0
scdrs_T	13_111113812_111305737	0.17833333	0.18319577	2.400077	0.8383333333333334
scdrs_T	13_111316184_111344249	0.008333334	0.008263864	10.908694	0.9916666666666667
scdrs_T	13_111588201_111672608	0.0	0.0	0.0	1.0
scdrs_T	13_111899985_111901176	0.0	0.0	0.0	1.0
scdrs_T	13_112067647_112070488	0.0	0.0	0.0	1.0
scdrs_T	13_112083549_112085471	0.0	0.0	0.0	1.0
scdrs_T	13_112106095_112106882	0.0	0.0	0.0	1.0
scdrs_T	13_112107119_112108015	0.0	0.0	0.0	1.0
scdrs_T	13_112197350_112201000	0.005	0.0049750004	14.106737	0.995
scdrs_T	13_112313467_112321758	0.0	0.0	0.0	1.0
scdrs_T	13_112322567_112331225	0.005	0.004975024	14.1067705	0.995
scdrs_T	13_112376319_112434689	0.14833333	0.18966419	2.9359858	0.875
scdrs_T	13_112485005_112588167	0.08	0.07693348	3.4671106	0.9216666666666666
scdrs_T	13_112602828_112606417	0.0033333334	0.0033222055	17.291573	0.9966666666666667
scdrs_T	13_112647044_112684497	0.0016666667	0.0016639093	24.474625	0.9983333333333333
scdrs_T	13_112686769_112689815	0.015	0.014775046	8.10351	0.985
scdrs_T	13_112690329_112887168	0.165	0.16777448	2.4824414	0.85
scdrs_T	13_112894378_113099739	0.061666667	0.06786427	4.224449	0.9433333333333334
scdrs_T	13_113105788_113120681	0.72833335	0.79119295	1.221268	0.5033333333333333
scdrs_T	13_113122814_113154002	0.98	1.2496005	1.1406686	0.4166666666666667
scdrs_T	13_113158654_113172383	0.058333334	0.058263816	4.1379256	0.9433333333333334
scdrs_T	13_113177539_113267108	0.34166667	0.35159528	1.7354771	0.7116666666666667
scdrs_T	13_113297241_113323672	1.6616666	2.2305214	0.89879227	0.24333333333333335
scdrs_T	13_113324164_113364148	0.21166667	0.22352928	2.233648	0.8133333333333334
scdrs_T	13_113399610_113453524	0.021666666	0.021197129	6.719646	0.9783333333333334
scdrs_T	13_113455819_113490952	0.041666668	0.039930277	4.7958145	0.9583333333333334
scdrs_T	13_113490995_113554590	0.07	0.071767	3.827052	0.9333333333333333
scdrs_T	13_113584721_113641470	0.18833333	0.20953046	2.430504	0.835
scdrs_T	13_113648804_113658186	0.0	0.0	0.0	1.0
scdrs_T	13_113667155_113737735	0.0	0.0	0.0	1.0
scdrs_T	13_113759240_113864067	0.52	0.53293127	1.4038874	0.5983333333333334
scdrs_T	13_113864168_113866833	0.0033333334	0.0033222032	17.291567	0.9966666666666667
scdrs_T	13_113877608_113883651	0.0	0.0	0.0	1.0
scdrs_T	13_113883667_113885335	0.0	0.0	0.0	1.0
scdrs_T	13_113888306_113923512	0.0	0.0	0.0	1.0
scdrs_T	13_113926514_113928844	0.0	0.0	0.0	1.0
scdrs_T	13_113953705_113974079	0.0	0.0	0.0	1.0
scdrs_T	13_113977783_114132611	0.068333335	0.07366368	3.9718616	0.9366666666666666
scdrs_T	13_114154691_114223084	0.0033333334	0.0033222109	17.291586	0.9966666666666667
scdrs_T	13_114234887_114272723	0.26666668	0.33555466	2.1722653	0.7883333333333333
scdrs_T	13_114281584_114305817	0.2	0.20000052	2.2360709	0.82
scdrs_T	13_114314335_114337626	0.058333334	0.054930497	4.017815	0.9416666666666667
scdrs_T	14_18555677_18596310	0.0	0.0	0.0	1.0
scdrs_T	14_18601045_18602129	0.0	0.0	0.0	1.0
scdrs_T	14_18630318_18633634	0.0	0.0	0.0	1.0
scdrs_T	14_18636043_18637421	0.0	0.0	0.0	1.0
scdrs_T	14_18920109_18934078	0.0	0.0	0.0	1.0
scdrs_T	14_18944199_18945139	0.0	0.0	0.0	1.0
scdrs_T	14_18967434_18999012	0.0	0.0	0.0	1.0
scdrs_T	14_19024090_19055551	0.0	0.0	0.0	1.0
scdrs_T	14_19124807_19175530	0.006666667	0.006622167	12.206504	0.9933333333333333
scdrs_T	14_19244962_19247673	0.0	0.0	0.0	1.0
scdrs_T	14_19344578_19384587	0.0	0.0	0.0	1.0
scdrs_T	14_19402486_19434341	0.0	0.0	0.0	1.0
scdrs_T	14_19637225_19641306	0.0	0.0	0.0	1.0
scdrs_T	14_19677644_19679016	0.0	0.0	0.0	1.0
scdrs_T	14_19681420_19684739	0.0	0.0	0.0	1.0
scdrs_T	14_19712904_19714332	0.011666667	0.011530524	9.204023	0.9883333333333333
scdrs_T	14_19719015_19830253	0.0	0.0	0.0	1.0
scdrs_T	14_19875142_19883932	0.0	0.0	0.0	1.0
scdrs_T	14_19920582_19921659	0.0	0.0	0.0	1.0
scdrs_T	14_19930917_19936757	0.0	0.0	0.0	1.0
scdrs_T	14_19975444_19976659	0.0	0.0	0.0	1.0
scdrs_T	14_20014143_20019307	0.0	0.0	0.0	1.0
scdrs_T	14_20029399_20036038	0.0	0.0	0.0	1.0
scdrs_T	14_20060045_20060983	0.0	0.0	0.0	1.0
scdrs_T	14_20110739_20122199	0.0	0.0	0.0	1.0
scdrs_T	14_20138820_20145471	0.0	0.0	0.0	1.0
scdrs_T	14_20190894_20201075	0.0	0.0	0.0	1.0
scdrs_T	14_20223710_20224702	0.0	0.0	0.0	1.0
scdrs_T	14_20239286_20244349	0.0	0.0	0.0	1.0
scdrs_T	14_20256558_20306811	0.028333334	0.027530707	5.856134	0.9716666666666667
scdrs_T	14_20311368_20333312	0.22	0.23826706	2.2187548	0.8066666666666666
scdrs_T	14_20343048_20357905	0.065	0.06077507	3.792708	0.935
scdrs_T	14_20365667_20413429	0.053333335	0.050488725	4.213068	0.9466666666666667
scdrs_T	14_20425852_20436158	0.005	0.0049750223	14.106768	0.995
scdrs_T	14_20446411_20455105	0.28833333	0.3218631	1.967618	0.7616666666666667
scdrs_T	14_20455191_20461612	0.33666667	0.39665523	1.8707099	0.7316666666666667
scdrs_T	14_20468954_20477094	0.35166666	0.39799827	1.7939461	0.7166666666666667
scdrs_T	14_20505537_20511169	0.14666666	0.15182307	2.6566691	0.865
scdrs_T	14_20556093_20560931	0.14666666	0.15182318	2.6566703	0.8666666666666667
scdrs_T	14_20582892_20609884	0.15166667	0.15199727	2.57056	0.86
scdrs_T	14_20640696_20641691	0.145	0.14730917	2.6469572	0.8666666666666667
scdrs_T	14_20684100_20707120	8.143333	21.336115	0.56722516	0.01
scdrs_T	14_20745892_20748380	0.0033333334	0.0033222025	17.291565	0.9966666666666667
scdrs_T	14_20768427_20770948	0.0016666667	0.001663898	24.47454	0.9983333333333333
scdrs_T	14_20781051_20782467	0.058333334	0.058263823	4.1379256	0.9433333333333334
scdrs_T	14_20783888_20784293	0.0	0.0	0.0	1.0
scdrs_T	14_20801228_20803278	0.16666667	0.18222266	2.5612528	0.8483333333333334
scdrs_T	14_20870278_20873592	0.005	0.004975007	14.106747	0.995
scdrs_T	14_20874305_20875768	0.0016666667	0.0016639013	24.474566	0.9983333333333333
scdrs_T	14_20891399_20892348	0.0	0.0	0.0	1.0
scdrs_T	14_20897985_20936255	0.0033333334	0.003322198	17.291553	0.9966666666666667
scdrs_T	14_20955452_20956436	0.006666667	0.0066221985	12.206534	0.9933333333333333
scdrs_T	14_20989770_20999163	0.15833333	0.16326463	2.551959	0.8533333333333334
scdrs_T	14_20999255_21001871	0.008333334	0.008263927	10.908736	0.9916666666666667
scdrs_T	14_21016763_21104722	1.4416667	2.0099297	0.98338944	0.2866666666666667
scdrs_T	14_21108043_21116703	0.0	0.0	0.0	1.0
scdrs_T	14_21148370_21159060	0.0	0.0	0.0	1.0
scdrs_T	14_21209136_21269494	0.79833335	0.8809958	1.1757166	0.4633333333333333
scdrs_T	14_21287939_21351301	0.03	0.029100109	5.6862516	0.97
scdrs_T	14_21351472_21384266	0.11833333	0.124330446	2.9797626	0.8916666666666667
scdrs_T	14_21384292_21384920	0.0016666667	0.0016639025	24.474573	0.9983333333333333
scdrs_T	14_21385194_21456126	0.12833333	0.11519694	2.644728	0.8733333333333333
scdrs_T	14_21459020_21511375	0.32666665	0.35328814	1.8195322	0.7316666666666667
scdrs_T	14_21521081_21537216	0.0	0.0	0.0	1.0
scdrs_T	14_21568520_21580076	0.0	0.0	0.0	1.0
scdrs_T	14_21621838_21622567	0.0	0.0	0.0	1.0
scdrs_T	14_21633836_21634940	0.0	0.0	0.0	1.0
scdrs_T	14_21642889_21643578	0.0	0.0	0.0	1.0
scdrs_T	14_21653835_21667642	0.0	0.0	0.0	1.0
scdrs_T	14_21667940_21673818	0.0	0.0	0.0	1.0
scdrs_T	14_21712321_21712843	0.0	0.0	0.0	1.0
scdrs_T	14_21714795_21716262	0.0	0.0	0.0	1.0
scdrs_T	14_21723713_21724321	0.0	0.0	0.0	1.0
scdrs_T	14_21736152_21736982	0.0	0.0	0.0	1.0
scdrs_T	14_21749178_21749705	0.0	0.0	0.0	1.0
scdrs_T	14_21768489_21769080	0.0	0.0	0.0	1.0
scdrs_T	14_21782993_21783503	0.0	0.0	0.0	1.0
scdrs_T	14_21797287_21797886	0.0	0.0	0.0	1.0
scdrs_T	14_21811502_21811977	0.0	0.0	0.0	1.0
scdrs_T	14_21825472_21826075	0.0	0.0	0.0	1.0
scdrs_T	14_21829539_21830070	0.0	0.0	0.0	1.0
scdrs_T	14_21841240_21841774	0.0	0.0	0.0	1.0
scdrs_T	14_21846537_21847221	0.0	0.0	0.0	1.0
scdrs_T	14_21852558_21853006	0.0	0.0	0.0	1.0
scdrs_T	14_21868839_21869365	0.0	0.0	0.0	1.0
scdrs_T	14_21887857_21888502	0.0	0.0	0.0	1.0
scdrs_T	14_21894433_21895030	0.0	0.0	0.0	1.0
scdrs_T	14_21903077_21904598	0.0	0.0	0.0	1.0
scdrs_T	14_21918188_21918756	0.0	0.0	0.0	1.0
scdrs_T	14_21924063_21924651	0.0	0.0	0.0	1.0
scdrs_T	14_21941128_21941657	0.0	0.0	0.0	1.0
scdrs_T	14_21950406_21950654	0.0	0.0	0.0	1.0
scdrs_T	14_21965451_21966061	0.0	0.0	0.0	1.0
scdrs_T	14_21978459_21979120	0.0	0.0	0.0	1.0
scdrs_T	14_21990496_21990938	0.0	0.0	0.0	1.0
scdrs_T	14_21997539_21998168	0.0	0.0	0.0	1.0
scdrs_T	14_22003106_22003673	0.0	0.0	0.0	1.0
scdrs_T	14_22007512_22008181	0.0	0.0	0.0	1.0
scdrs_T	14_22040594_22041153	0.0	0.0	0.0	1.0
scdrs_T	14_22052514_22053056	0.0	0.0	0.0	1.0
scdrs_T	14_22070557_22071208	0.0	0.0	0.0	1.0
scdrs_T	14_22086407_22086961	0.0	0.0	0.0	1.0
scdrs_T	14_22096032_22096619	0.0	0.0	0.0	1.0
scdrs_T	14_22105343_22105846	0.0	0.0	0.0	1.0
scdrs_T	14_22112347_22113031	0.0	0.0	0.0	1.0
scdrs_T	14_22123318_22124285	0.0	0.0	0.0	1.0
scdrs_T	14_22132553_22133034	0.0	0.0	0.0	1.0
scdrs_T	14_22147995_22148633	0.0	0.0	0.0	1.0
scdrs_T	14_22155079_22155638	0.0	0.0	0.0	1.0
scdrs_T	14_22163238_22163870	0.0	0.0	0.0	1.0
scdrs_T	14_22168429_22168988	0.0	0.0	0.0	1.0
scdrs_T	14_22177273_22177864	0.0	0.0	0.0	1.0
scdrs_T	14_22185562_22186057	0.0	0.0	0.0	1.0
scdrs_T	14_22190158_22190713	0.0	0.0	0.0	1.0
scdrs_T	14_22202583_22203368	0.0	0.0	0.0	1.0
scdrs_T	14_22207522_22208129	0.0	0.0	0.0	1.0
scdrs_T	14_22221896_22222475	0.0	0.0	0.0	1.0
scdrs_T	14_22226746_22227254	0.0	0.0	0.0	1.0
scdrs_T	14_22265749_22266264	0.0	0.0	0.0	1.0
scdrs_T	14_22271968_22272563	0.0	0.0	0.0	1.0
scdrs_T	14_22281105_22281748	0.0	0.0	0.0	1.0
scdrs_T	14_22304054_22304553	0.0	0.0	0.0	1.0
scdrs_T	14_22314490_22314919	0.0	0.0	0.0	1.0
scdrs_T	14_22320188_22320691	0.0	0.0	0.0	1.0
scdrs_T	14_22417836_22418657	0.0	0.0	0.0	1.0
scdrs_T	14_22422371_22423042	0.0	0.0	0.0	1.0
scdrs_T	14_22438547_22438554	0.0	0.0	0.0	1.0
scdrs_T	14_22439007_22439015	0.0	0.0	0.0	1.0
scdrs_T	14_22449113_22449125	0.0	0.0	0.0	1.0
scdrs_T	14_22450089_22450139	0.0	0.0	0.0	1.0
scdrs_T	14_22455249_22455296	0.0	0.0	0.0	1.0
scdrs_T	14_22456689_22456742	0.0	0.0	0.0	1.0
scdrs_T	14_22459098_22459156	0.0	0.0	0.0	1.0
scdrs_T	14_22462932_22465787	0.01	0.013233392	11.503648	0.9916666666666667
scdrs_T	14_22469041_22469698	0.0	0.0	0.0	1.0
scdrs_T	14_22475316_22475375	0.0	0.0	0.0	1.0
scdrs_T	14_22476306_22476362	0.0	0.0	0.0	1.0
scdrs_T	14_22476553_22476606	0.0	0.0	0.0	1.0
scdrs_T	14_22477707_22477769	0.0	0.0	0.0	1.0
scdrs_T	14_22478872_22478934	0.0	0.0	0.0	1.0
scdrs_T	14_22479521_22479582	0.0	0.0	0.0	1.0
scdrs_T	14_22481697_22481753	0.0	0.0	0.0	1.0
scdrs_T	14_22482287_22482346	0.0	0.0	0.0	1.0
scdrs_T	14_22483004_22483069	0.0	0.0	0.0	1.0
scdrs_T	14_22486228_22486296	0.0	0.0	0.0	1.0
scdrs_T	14_22487183_22487245	0.0	0.0	0.0	1.0
scdrs_T	14_22488593_22488652	0.0	0.0	0.0	1.0
scdrs_T	14_22489488_22489543	0.0	0.0	0.0	1.0
scdrs_T	14_22490491_22490553	0.0	0.0	0.0	1.0
scdrs_T	14_22492851_22492907	0.0	0.0	0.0	1.0
scdrs_T	14_22493403_22493465	0.0	0.0	0.0	1.0
scdrs_T	14_22493925_22493990	0.0	0.0	0.0	1.0
scdrs_T	14_22494821_22494883	0.0	0.0	0.0	1.0
scdrs_T	14_22495913_22495966	0.0	0.0	0.0	1.0
scdrs_T	14_22496887_22496952	0.0	0.0	0.0	1.0
scdrs_T	14_22497657_22497718	0.0	0.0	0.0	1.0
scdrs_T	14_22499689_22499749	0.0	0.0	0.0	1.0
scdrs_T	14_22501601_22501663	0.0	0.0	0.0	1.0
scdrs_T	14_22502231_22502292	0.0	0.0	0.0	1.0
scdrs_T	14_22503750_22503814	0.0	0.0	0.0	1.0
scdrs_T	14_22505110_22505167	0.0	0.0	0.0	1.0
scdrs_T	14_22506644_22506702	0.0	0.0	0.0	1.0
scdrs_T	14_22507666_22507723	0.0	0.0	0.0	1.0
scdrs_T	14_22508602_22508658	0.0	0.0	0.0	1.0
scdrs_T	14_22509341_22509406	0.0	0.0	0.0	1.0
scdrs_T	14_22510968_22511024	0.0	0.0	0.0	1.0
scdrs_T	14_22512852_22512908	0.0	0.0	0.0	1.0
scdrs_T	14_22513939_22513998	0.0	0.0	0.0	1.0
scdrs_T	14_22515623_22515688	0.0	0.0	0.0	1.0
scdrs_T	14_22516273_22516331	0.0	0.0	0.0	1.0
scdrs_T	14_22518446_22518505	0.0	0.0	0.0	1.0
scdrs_T	14_22518812_22518871	0.0	0.0	0.0	1.0
scdrs_T	14_22519969_22520031	0.0	0.0	0.0	1.0
scdrs_T	14_22520416_22520478	0.0	0.0	0.0	1.0
scdrs_T	14_22522040_22522102	0.0	0.0	0.0	1.0
scdrs_T	14_22523600_22523654	0.0	0.0	0.0	1.0
scdrs_T	14_22524325_22524381	0.0	0.0	0.0	1.0
scdrs_T	14_22525263_22525322	0.0	0.0	0.0	1.0
scdrs_T	14_22525650_22525715	0.0	0.0	0.0	1.0
scdrs_T	14_22526844_22526906	0.0	0.0	0.0	1.0
scdrs_T	14_22528527_22528586	0.0	0.0	0.0	1.0
scdrs_T	14_22530327_22530378	0.0	0.0	0.0	1.0
scdrs_T	14_22531076_22531138	0.0	0.0	0.0	1.0
scdrs_T	14_22531939_22531998	0.0	0.0	0.0	1.0
scdrs_T	14_22532502_22532561	0.0	0.0	0.0	1.0
scdrs_T	14_22533497_22533560	0.0	0.0	0.0	1.0
scdrs_T	14_22535554_22535614	0.0	0.0	0.0	1.0
scdrs_T	14_22536145_22536204	0.0	0.0	0.0	1.0
scdrs_T	14_22537622_22537680	0.0	0.0	0.0	1.0
scdrs_T	14_22539073_22539134	0.0	0.0	0.0	1.0
scdrs_T	14_22540247_22540306	0.0	0.0	0.0	1.0
scdrs_T	14_22542199_22542261	0.0	0.0	0.0	1.0
scdrs_T	14_22543179_22543240	0.0	0.0	0.0	1.0
scdrs_T	14_22544071_22544136	0.0	0.0	0.0	1.0
scdrs_T	14_22545037_22545098	0.0	0.0	0.0	1.0
scdrs_T	14_22547506_22552154	0.095	0.09264191	3.2039087	0.9083333333333333
scdrs_T	14_22556311_22559037	0.0	0.0	0.0	1.0
scdrs_T	14_22564905_22589269	0.39166668	0.47159562	1.7533485	0.6966666666666667
scdrs_T	14_22595808_22613215	0.046666667	0.057822507	5.152781	0.9583333333333334
scdrs_T	14_22630929_22644352	0.0016666667	0.0016639058	24.474598	0.9983333333333333
scdrs_T	14_22766522_22773041	0.445	0.4603101	1.5246327	0.645
scdrs_T	14_22773222_22829820	0.06333333	0.06265512	3.9522643	0.9383333333333334
scdrs_T	14_22829879_22835037	0.35833332	0.36659777	1.6896926	0.705
scdrs_T	14_22836557_22849027	0.06666667	0.0755553	4.123099	0.94
scdrs_T	14_22871613_22881580	0.17166667	0.15886404	2.3218107	0.8366666666666667
scdrs_T	14_22883165_22887686	0.006666667	0.0066221785	12.206515	0.9933333333333333
scdrs_T	14_22893206_22929585	0.26166666	0.27319553	1.9975076	0.775
scdrs_T	14_22929609_22982642	0.235	0.21310738	1.9644066	0.7816666666666666
scdrs_T	14_22982698_23010166	0.04	0.04506684	5.307238	0.9633333333333334
scdrs_T	14_23016543_23035230	0.36666667	0.37555528	1.6713426	0.695
scdrs_T	14_23042167_23044276	0.0	0.0	0.0	1.0
scdrs_T	14_23047062_23057538	0.0033333334	0.0033222085	17.29158	0.9966666666666667
scdrs_T	14_23058564_23104992	0.30666667	0.31595528	1.8329314	0.74
scdrs_T	14_23117304_23119616	0.0016666667	0.0016639105	24.474632	0.9983333333333333
scdrs_T	14_23125295_23183674	0.06333333	0.05932204	3.8457026	0.9366666666666666
scdrs_T	14_23185316_23326185	0.5783333	0.65053093	1.3946196	0.5833333333333334
scdrs_T	14_23346306_23352912	0.023333333	0.022788968	6.4697204	0.9766666666666667
scdrs_T	14_23356402_23365752	0.01	0.009899985	9.949867	0.99
scdrs_T	14_23372809_23376403	0.0033333334	0.0033221985	17.291553	0.9966666666666667
scdrs_T	14_23376808_23379772	0.0	0.0	0.0	1.0
scdrs_T	14_23381990_23408277	0.005	0.0049750158	14.106758	0.995
scdrs_T	14_23412738_23435718	0.006666667	0.0066221864	12.206523	0.9933333333333333
scdrs_T	14_23469688_23509862	0.07	0.071767285	3.8270597	0.9333333333333333
scdrs_T	14_23520855_23578800	0.16	0.18439907	2.6838572	0.8616666666666667
scdrs_T	14_23619201_23620012	0.0016666667	0.0016639044	24.474586	0.9983333333333333
scdrs_T	14_23630115_23645639	0.093333334	0.094622724	3.2958007	0.9116666666666666
scdrs_T	14_23922247_23934568	0.0016666667	0.0016639008	24.474562	0.9983333333333333
scdrs_T	14_23938731_24006408	0.88166666	0.9976661	1.1328912	0.44666666666666666
scdrs_T	14_24052000_24069728	0.051666666	0.055664305	4.566442	0.9516666666666667
scdrs_T	14_24070837_24078100	0.03	0.029100109	5.6862516	0.97
scdrs_T	14_24080107_24132849	2.7083333	5.1599283	0.83872527	0.14166666666666666
scdrs_T	14_24136158_24141588	0.88666666	1.0571529	1.1596009	0.43166666666666664
scdrs_T	14_24143362_24167402	1.0166667	1.3130591	1.1271029	0.39166666666666666
scdrs_T	14_24171853_24213869	0.545	0.6646445	1.4958849	0.6133333333333333
scdrs_T	14_24213937_24239242	0.74	0.8790685	1.2670088	0.5133333333333333
scdrs_T	14_24239643_24242674	0.083333336	0.07972174	3.3882046	0.9183333333333333
scdrs_T	14_24249114_24264432	0.01	0.009900004	9.949877	0.99
scdrs_T	14_24265538_24271739	0.093333334	0.11128969	3.5742974	0.9183333333333333
scdrs_T	14_24290598_24299833	0.7033333	0.8086584	1.2785608	0.5216666666666666
scdrs_T	14_24299862_24318036	0.48	0.4662654	1.4225756	0.6166666666666667
scdrs_T	14_24318349_24340045	0.04	0.038400132	4.8989882	0.96
scdrs_T	14_24365673_24379604	0.02	0.019599762	6.9999576	0.98
scdrs_T	14_24398786_24419288	0.02	0.01959985	6.9999733	0.98
scdrs_T	14_24426532_24442905	0.24166666	0.24326327	2.040899	0.7883333333333333
scdrs_T	14_24501594_24508688	0.0033333334	0.003322198	17.291553	0.9966666666666667
scdrs_T	14_24573522_24576260	0.016666668	0.029722357	10.344103	0.9883333333333333
scdrs_T	14_24595723_24657774	0.05	0.050833434	4.509254	0.9516666666666667
scdrs_T	14_24809656_25050297	0.02	0.019599902	6.9999824	0.98
scdrs_T	14_25124487_25126998	0.0	0.0	0.0	1.0
scdrs_T	14_25835858_26143305	0.008333334	0.008263912	10.908727	0.9916666666666667
scdrs_T	14_26443093_26597754	0.016666668	0.01638893	7.681155	0.9833333333333333
scdrs_T	14_26598412_26836458	0.005	0.004975025	14.106771	0.995
scdrs_T	14_26836728_27160420	0.02	0.01959984	6.999972	0.98
scdrs_T	14_27612588_27639636	0.0	0.0	0.0	1.0
scdrs_T	14_28318141_28418612	0.005	0.004975011	14.106752	0.995
scdrs_T	14_28592223_28613623	0.0016666667	0.0016638945	24.474516	0.9983333333333333
scdrs_T	14_28729083_28770277	0.0	0.0	0.0	1.0
scdrs_T	14_28772704_28830204	0.0	0.0	0.0	1.0
scdrs_T	14_28830244_29028763	0.005	0.004975007	14.106747	0.995
scdrs_T	14_29390346_29436412	0.026666667	0.025955688	6.0415382	0.9733333333333334
scdrs_T	14_29576479_30297043	0.1	0.13000001	3.6055515	0.9133333333333333
scdrs_T	14_30437992_30620063	0.043333333	0.054788284	5.401592	0.9616666666666667
scdrs_T	14_30622112_30822702	0.24333334	0.3074533	2.2787044	0.7983333333333333
scdrs_T	14_30874514_31096450	0.32333332	0.32878658	1.7733995	0.7283333333333334
scdrs_T	14_31100112_31207804	0.49833333	0.5733281	1.5194334	0.6283333333333333
scdrs_T	14_31248628_31457510	0.19833334	0.23233123	2.43029	0.8316666666666667
scdrs_T	14_31482875_31488142	0.0	0.0	0.0	1.0
scdrs_T	14_31489956_31861224	0.10166667	0.09799801	3.0791442	0.9016666666666666
scdrs_T	14_31925801_31930146	0.0	0.0	0.0	1.0
scdrs_T	14_31944853_31950382	0.0	0.0	0.0	1.0
scdrs_T	14_32006902_32018685	0.0	0.0	0.0	1.0
scdrs_T	14_32074946_32159728	0.17166667	0.16219749	2.3460436	0.8383333333333334
scdrs_T	14_32329273_32837681	0.30666667	0.33928832	1.8994063	0.7483333333333333
scdrs_T	14_32934933_33804176	0.043333333	0.041455105	4.698583	0.9566666666666667
scdrs_T	14_33924231_34462774	0.37833333	0.41186678	1.6963043	0.6983333333333334
scdrs_T	14_34515929_34539711	0.215	0.2354422	2.256855	0.8133333333333334
scdrs_T	14_34541740_34546329	0.016666668	0.016388884	7.681144	0.9833333333333333
scdrs_T	14_34556774_34630183	0.45	0.5208347	1.6037529	0.655
scdrs_T	14_34706769_34714823	0.45666668	0.5381222	1.6063535	0.655
scdrs_T	14_34752731_34876459	0.28	0.30826664	1.98292	0.7683333333333333
scdrs_T	14_34981957_35029567	0.295	0.3346412	1.9609553	0.7616666666666667
scdrs_T	14_35044907_35317493	0.99833333	1.1983278	1.0965091	0.3983333333333333
scdrs_T	14_35362232_35363628	0.005	0.0049749953	14.1067295	0.995
scdrs_T	14_35401511_35404749	0.77666664	0.94012123	1.2484101	0.49
scdrs_T	14_35447003_35447625	0.0016666667	0.0016639105	24.474632	0.9983333333333333
scdrs_T	14_35534042_35537054	0.0016666667	0.0016639078	24.474613	0.9983333333333333
scdrs_T	14_35538352_35809304	0.15666667	0.16878843	2.6223745	0.8616666666666667
scdrs_T	14_35819224_35932325	0.071666665	0.0865298	4.104551	0.935
scdrs_T	14_35947556_35950044	0.0	0.0	0.0	1.0
scdrs_T	14_36061026_36067190	0.0033333334	0.003322201	17.291561	0.9966666666666667
scdrs_T	14_36070427_36176468	0.0033333334	0.003322214	17.291594	0.9966666666666667
scdrs_T	14_36214607_36235608	0.0033333334	0.0033222162	17.291601	0.9966666666666667
scdrs_T	14_36298558_36320676	0.08	0.08693334	3.6855576	0.9266666666666666
scdrs_T	14_36473288_36513829	0.0	0.0	0.0	1.0
scdrs_T	14_36516392_36523016	0.0	0.0	0.0	1.0
scdrs_T	14_36580579_36582607	0.0	0.0	0.0	1.0
scdrs_T	14_36647083_37173811	0.018333333	0.021330535	7.9663515	0.9833333333333333
scdrs_T	14_37197913_37552361	0.08	0.086933605	3.685563	0.9266666666666666
scdrs_T	14_37556158_37579125	0.005	0.0049750116	14.106752	0.995
scdrs_T	14_37589984_38202923	0.37	0.42310077	1.7580053	0.7066666666666667
scdrs_T	14_38207999_38213067	0.051666666	0.052330755	4.427597	0.95
scdrs_T	14_38254103_38256369	0.065	0.06077514	3.7927098	0.935
scdrs_T	14_38290953_38311930	0.0	0.0	0.0	1.0
scdrs_T	14_38749339_38948273	0.006666667	0.006622156	12.206495	0.9933333333333333
scdrs_T	14_39031919_39109646	0.41	0.49523363	1.7164106	0.6833333333333333
scdrs_T	14_39114223_39136973	0.02	0.0195999	6.9999824	0.98
scdrs_T	14_39147811_39170532	0.10333333	0.102655225	3.100631	0.9016666666666666
scdrs_T	14_39174885_39183218	0.44	0.47306773	1.5631801	0.6533333333333333
scdrs_T	14_39230231_39388513	0.6716667	0.8638634	1.3837854	0.555
scdrs_T	14_39397669_39432500	0.155	0.16097501	2.5884962	0.86
scdrs_T	14_39474840_39513780	0.006666667	0.006622166	12.206504	0.9933333333333333
scdrs_T	14_40386252_40386794	0.0	0.0	0.0	1.0
scdrs_T	14_40387558_40389140	0.0	0.0	0.0	1.0
