x	y	mean_x	mean_y	log2FC	gene
seed_N	scCNASim-cs_N	64.11	65.18333333333334	0.02395372151818424	17_28364268_28407197
seed_N	scCNASim-cs_N	2.815	2.8966666666666665	0.041258754013014334	17_28455752_28614200
seed_N	scCNASim-cs_N	0.23	0.24166666666666667	0.07138463323676542	17_28614440_28645454
seed_N	scCNASim-cs_N	0.9233333333333333	0.935	0.018114794559604457	17_28648356_28702684
seed_N	scCNASim-cs_N	0.025	0.025	0.0	17_28703197_28711854
seed_N	scCNASim-cs_N	0.09	0.10666666666666667	0.24511249783653166	17_28714281_28718429
seed_N	scCNASim-cs_N	4.98	5.058333333333334	0.022516368353807267	17_28719393_28743455
seed_N	scCNASim-cs_N	0.5216666666666666	0.5483333333333333	0.07192492680262344	17_28743984_28750958
seed_N	scCNASim-cs_N	0.47	0.44666666666666666	-0.07346216194102105	17_28755978_28861067
seed_N	scCNASim-cs_N	0.008333333333333333	0.008333333333333333	0.0	17_28861072_28861966
seed_N	scCNASim-cs_N	0.5866666666666667	0.5983333333333334	0.02840841518575426	17_28879335_28897679
seed_N	scCNASim-cs_N	0.03666666666666667	0.04	0.12553088208385882	17_28897738_28903071
seed_N	scCNASim-cs_N	2.6766666666666667	2.8033333333333332	0.0667058127378297	17_28905250_29057220
seed_N	scCNASim-cs_N	0.6683333333333333	0.6433333333333333	-0.055001389186839875	17_29071124_29180412
seed_N	scCNASim-cs_N	0.023333333333333334	0.025	0.09953567355091437	17_29246863_29254494
seed_N	scCNASim-cs_N	0.78	0.8133333333333334	0.060372617979481846	17_29255836_29294118
seed_N	scCNASim-cs_N	0.7383333333333333	0.7716666666666666	0.06370549470521807	17_29352069_29551904
seed_N	scCNASim-cs_N	2.1666666666666665	2.3666666666666667	0.12737930647622772	17_29560547_30186475
seed_N	scCNASim-cs_N	0.011666666666666667	0.008333333333333333	-0.48542682717024194	17_30194319_30236002
seed_N	scCNASim-cs_N	0.18666666666666668	0.19666666666666666	0.07528812730423688	17_30238741_30292056
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_30316333_30334059
seed_N	scCNASim-cs_N	0.4216666666666667	0.43833333333333335	0.05592541459799221	17_30378905_30469989
seed_N	scCNASim-cs_N	0.30833333333333335	0.28833333333333333	-0.0967532328795875	17_30477362_30527592
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_30550493_30551189
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_30557112_30563493
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_30564057_30565576
seed_N	scCNASim-cs_N	0.006666666666666667	0.008333333333333333	0.32192809488736235	17_30726305_30727564
seed_N	scCNASim-cs_N	0.005	0.01	1.0	17_30729469_30731202
seed_N	scCNASim-cs_N	0.23666666666666666	0.24333333333333335	0.04007743937533512	17_30769388_30824776
seed_N	scCNASim-cs_N	0.16833333333333333	0.14833333333333334	-0.18247805178539697	17_30831970_30895869
seed_N	scCNASim-cs_N	0.23833333333333334	0.23833333333333334	0.0	17_30897336_30959322
seed_N	scCNASim-cs_N	0.021666666666666667	0.025	0.20645087746742652	17_30964935_30965500
seed_N	scCNASim-cs_N	0.12166666666666667	0.13666666666666666	0.16772744573806622	17_30968785_30999911
seed_N	scCNASim-cs_N	0.9533333333333334	0.9866666666666667	0.049582028850560414	17_31090787_31382116
seed_N	scCNASim-cs_N	0.13	0.16833333333333333	0.37280926388954644	17_31391624_31538217
seed_N	scCNASim-cs_N	0.013333333333333334	0.011666666666666667	-0.1926450779423959	17_31560132_31560573
seed_N	scCNASim-cs_N	0.008333333333333333	0.005	-0.7369655941662062	17_31571142_31575659
seed_N	scCNASim-cs_N	0.065	0.09166666666666666	0.4959574946624111	17_31583162_31637543
seed_N	scCNASim-cs_N	0.005	0.0033333333333333335	-0.5849625007211561	17_31762440_31769048
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_31830731_31831750
seed_N	scCNASim-cs_N	0.6483333333333333	0.675	0.058151752785795395	17_31851864_31859337
seed_N	scCNASim-cs_N	0.22	0.18166666666666667	-0.276209794581527	17_31860899_31901765
seed_N	scCNASim-cs_N	0.25666666666666665	0.24833333333333332	-0.04761802023273972	17_31937018_32001045
seed_N	scCNASim-cs_N	0.08333333333333333	0.06666666666666667	-0.3219280948873623	17_32007872_32053504
seed_N	scCNASim-cs_N	0.01	0.008333333333333333	-0.26303440583379395	17_32127595_32128454
seed_N	scCNASim-cs_N	0.3233333333333333	0.33666666666666667	0.05829864056466716	17_32141226_32253374
seed_N	scCNASim-cs_N	0.11333333333333333	0.10166666666666667	-0.15672550368745308	17_32266176_32350023
seed_N	scCNASim-cs_N	0.6933333333333334	0.6833333333333333	-0.020959618635646205	17_32350117_32381886
seed_N	scCNASim-cs_N	0.03	0.021666666666666667	-0.46948528330122	17_32408013_32408309
seed_N	scCNASim-cs_N	0.013333333333333334	0.03	1.1699250014423122	17_32410159_32410746
seed_N	scCNASim-cs_N	0.006666666666666667	0.01	0.5849625007211562	17_32411217_32412420
seed_N	scCNASim-cs_N	0.36833333333333335	0.375	0.0258786318256054	17_32423971_32483318
seed_N	scCNASim-cs_N	0.005	0.0016666666666666668	-1.584962500721156	17_32486619_32491256
seed_N	scCNASim-cs_N	0.435	0.45666666666666667	0.07012608639064219	17_32492522_32878637
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_32905662_32906584
seed_N	scCNASim-cs_N	0.12166666666666667	0.14833333333333334	0.2859088720863805	17_32927910_32945106
seed_N	scCNASim-cs_N	0.0016666666666666668	0.0	-inf	17_32970376_32997877
seed_N	scCNASim-cs_N	0.13166666666666665	0.12333333333333334	-0.09432738254815297	17_33013087_34195937
seed_N	scCNASim-cs_N	0.5533333333333333	0.58	0.06790406450180345	17_34255218_34257203
seed_N	scCNASim-cs_N	0.0016666666666666668	0.0	-inf	17_34270221_34272242
seed_N	scCNASim-cs_N	0.0016666666666666668	0.0	-inf	17_34285668_34288334
seed_N	scCNASim-cs_N	0.09166666666666666	0.07333333333333333	-0.3219280948873623	17_34319036_34321402
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_34356452_34358610
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_34360328_34363231
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_34479312_34479957
seed_N	scCNASim-cs_N	0.011666666666666667	0.013333333333333334	0.1926450779423958	17_34579487_34639318
seed_N	scCNASim-cs_N	0.0	0.0	0.0	17_34725509_34726170
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_34837871_34859046
seed_N	scCNASim-cs_N	0.7483333333333333	0.765	0.031778708672661075	17_34927859_35121522
seed_N	scCNASim-cs_N	0.051666666666666666	0.06333333333333334	0.2937312030567103	17_35121579_35142315
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_35147817_35189345
seed_N	scCNASim-cs_N	0.0016666666666666668	0.0	-inf	17_35192520_35194523
seed_N	scCNASim-cs_N	0.006666666666666667	0.013333333333333334	1.0	17_35231450_35242963
seed_N	scCNASim-cs_N	0.11333333333333333	0.095	-0.2545728270855977	17_35243036_35273655
seed_N	scCNASim-cs_N	0.01	0.015	0.5849625007211562	17_35313502_35324900
seed_N	scCNASim-cs_N	0.05	0.056666666666666664	0.18057224564182084	17_35350305_35373701
seed_N	scCNASim-cs_N	0.0033333333333333335	0.0	-inf	17_35400878_35403006
seed_N	scCNASim-cs_N	0.011666666666666667	0.013333333333333334	0.1926450779423958	17_35403837_35404373
seed_N	scCNASim-cs_N	0.023333333333333334	0.011666666666666667	-1.0	17_35411060_35433283
seed_N	scCNASim-cs_N	0.03166666666666667	0.03333333333333333	0.07400058144377676	17_35435096_35448837
seed_N	scCNASim-cs_N	0.12	0.15333333333333332	0.3536369546147004	17_35464249_35537861
seed_N	scCNASim-cs_N	0.006666666666666667	0.015	1.1699250014423122	17_35540039_35540797
seed_N	scCNASim-cs_N	0.008333333333333333	0.006666666666666667	-0.3219280948873623	17_35548125_35558098
seed_N	scCNASim-cs_N	0.011666666666666667	0.01	-0.22239242133644802	17_35561539_35562077
seed_N	scCNASim-cs_N	1.2616666666666667	1.2883333333333333	0.030175113939115532	17_35568109_35868891
seed_N	scCNASim-cs_N	0.3416666666666667	0.3283333333333333	-0.057428280049069816	17_35868967_35885863
seed_N	scCNASim-cs_N	0.011666666666666667	0.013333333333333334	0.1926450779423958	17_35893707_35911023
seed_N	scCNASim-cs_N	0.015	0.015	0.0	17_35918066_35930773
seed_N	scCNASim-cs_N	0.008333333333333333	0.01	0.2630344058337938	17_35934518_35943699
seed_N	scCNASim-cs_N	0.9316666666666666	0.9766666666666667	0.06805238157905776	17_35976493_35981496
seed_N	scCNASim-cs_N	2.2733333333333334	2.2316666666666665	-0.02668768369986206	17_35983291_36011618
seed_N	scCNASim-cs_N	0.056666666666666664	0.065	0.1979393776119091	17_36012504_36012891
seed_N	scCNASim-cs_N	0.07833333333333334	0.07666666666666666	-0.03102689562062471	17_36013056_36017968
seed_N	scCNASim-cs_N	0.11666666666666667	0.13	0.15611920191728193	17_36064280_36072032
seed_N	scCNASim-cs_N	1.0483333333333333	1.015	-0.046617788972956875	17_36072866_36090169
seed_N	scCNASim-cs_N	1.3166666666666667	1.34	0.025342848114463475	17_36103590_36105621
seed_N	scCNASim-cs_N	0.08833333333333333	0.09666666666666666	0.1300605405643729	17_36116177_36177510
seed_N	scCNASim-cs_N	0.9316666666666666	0.9483333333333334	0.025580369463391983	17_36183235_36196758
seed_N	scCNASim-cs_N	1.5316666666666667	1.635	0.09418827493020421	17_36210924_36212878
seed_N	scCNASim-cs_N	0.07833333333333334	0.07833333333333334	0.0	17_36225246_36226807
seed_N	scCNASim-cs_N	0.28	0.315	0.16992500144231235	17_36253456_36264553
seed_N	scCNASim-cs_N	0.27	0.31166666666666665	0.20704445700301166	17_36323884_36334759
seed_N	scCNASim-cs_N	0.27	0.25833333333333336	-0.06372559761038711	17_36377531_36388423
